event_type,level,trigger,description,file,line
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:674,Bearer token authentication successful for client {client_id},src/muxi/services/a2a/auth/inbound.py,674
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:722,Basic authentication successful for user {username},src/muxi/services/a2a/auth/inbound.py,722
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:867,Client {client_id} removed successfully,src/muxi/services/a2a/auth/inbound.py,867
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/outbound.py:100,A2A authentication credentials validated successfully,src/muxi/services/a2a/auth/outbound.py,100
SystemEvents.A2A_AUTH_VALIDATED,WARNING,src/muxi/services/a2a/auth/outbound.py:676,A2A authentication skipped - missing optional credentials,src/muxi/services/a2a/auth/outbound.py,676
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:536,Starting A2A inbound authentication with mode: {self.auth_mode},src/muxi/services/a2a/auth/inbound.py,536
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:770,A2A authentication requirements requested,src/muxi/services/a2a/auth/inbound.py,770
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:814,A2A client list requested,src/muxi/services/a2a/auth/inbound.py,814
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/inbound.py:586,NO DESCRIPTION,src/muxi/services/a2a/auth/inbound.py,586
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:62,API key authentication validation failed,src/muxi/services/a2a/auth/outbound.py,62
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:72,Bearer authentication validation failed,src/muxi/services/a2a/auth/outbound.py,72
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:82,Basic authentication validation failed,src/muxi/services/a2a/auth/outbound.py,82
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:520,A2A credential validation failed during addition,src/muxi/services/a2a/auth/outbound.py,520
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:570,A2A SDK authentication failed - missing required scheme,src/muxi/services/a2a/auth/outbound.py,570
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:624,A2A SDK authentication failed with exception,src/muxi/services/a2a/auth/outbound.py,624
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:667,A2A authentication failed - missing required credentials,src/muxi/services/a2a/auth/outbound.py,667
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:687,A2A authentication failed - credential type mismatch,src/muxi/services/a2a/auth/outbound.py,687
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:755,A2A authentication failed with exception,src/muxi/services/a2a/auth/outbound.py,755
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:640,API key authentication failed: invalid key,src/muxi/services/a2a/auth/inbound.py,640
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:683,Bearer token authentication failed: invalid token,src/muxi/services/a2a/auth/inbound.py,683
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:731,Basic authentication failed for user {username},src/muxi/services/a2a/auth/inbound.py,731
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:838,Attempted to remove non-existent client: {client_id},src/muxi/services/a2a/auth/inbound.py,838
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/server.py:342,Untrusted client attempted A2A communication,src/muxi/services/a2a/server.py,342
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/server.py:557,Untrusted client attempted A2A communication,src/muxi/services/a2a/server.py,557
SystemEvents.A2A_CARD_EXPORTED,INFO,src/muxi/services/a2a/card_generator.py:658,Exported A2A card for {agent_id},src/muxi/services/a2a/card_generator.py,658
SystemEvents.A2A_CARD_EXPORTED,INFO,src/muxi/services/a2a/card_generator.py:678,Completed export of agent cards to {output_dir},src/muxi/services/a2a/card_generator.py,678
SystemEvents.A2A_CARD_EXPORTING,INFO,src/muxi/services/a2a/card_generator.py:636,Starting export of {len(cards)} agent cards to {output_dir},src/muxi/services/a2a/card_generator.py,636
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:265,Generated base agent card structure for {agent_id},src/muxi/services/a2a/card_generator.py,265
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:376,Added capabilities to agent card,src/muxi/services/a2a/card_generator.py,376
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:406,Added MCP capabilities to agent card,src/muxi/services/a2a/card_generator.py,406
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:451,Added standard endpoints to agent card,src/muxi/services/a2a/card_generator.py,451
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:483,description,src/muxi/services/a2a/card_generator.py,483
SystemEvents.A2A_CARD_GENERATED,DEBUG,src/muxi/services/a2a/card_generator.py:525,Added metadata to agent card,src/muxi/services/a2a/card_generator.py,525
SystemEvents.A2A_CARD_GENERATED,INFO,src/muxi/services/a2a/card_generator.py:155,Using cached agent card for {agent_id},src/muxi/services/a2a/card_generator.py,155
SystemEvents.A2A_CARD_GENERATED,INFO,src/muxi/services/a2a/card_generator.py:185,Successfully generated agent card for {agent_id},src/muxi/services/a2a/card_generator.py,185
SystemEvents.A2A_CARD_GENERATED,INFO,src/muxi/services/a2a/card_generator.py:612,Completed formation card generation for {formation_name},src/muxi/services/a2a/card_generator.py,612
SystemEvents.A2A_CARD_GENERATING,INFO,src/muxi/services/a2a/card_generator.py:129,Starting agent card generation for {config_path},src/muxi/services/a2a/card_generator.py,129
SystemEvents.A2A_CARD_GENERATING,INFO,src/muxi/services/a2a/card_generator.py:169,Generating new agent card for {agent_id},src/muxi/services/a2a/card_generator.py,169
SystemEvents.A2A_CARD_GENERATING,INFO,src/muxi/services/a2a/card_generator.py:553,Starting formation card generation for {formation_name},src/muxi/services/a2a/card_generator.py,553
SystemEvents.A2A_CARD_GENERATOR_INITIALIZED,INFO,src/muxi/services/a2a/card_generator.py:44,A2A agent card generator initialized,src/muxi/services/a2a/card_generator.py,44
SystemEvents.A2A_CONFIG_LOAD_COMPLETED,DEBUG,src/muxi/formation/formation.py:781,Discovered A2A service: {a2a_config['id']},src/muxi/formation/formation.py,781
SystemEvents.A2A_CONFIG_LOAD_COMPLETED,DEBUG,src/muxi/services/a2a/card_generator.py:212,Extracted agent ID: {agent_id},src/muxi/services/a2a/card_generator.py,212
SystemEvents.A2A_CONFIG_LOAD_COMPLETED,INFO,src/muxi/services/a2a/card_generator.py:79,Successfully loaded agent configuration from {config_path},src/muxi/services/a2a/card_generator.py,79
SystemEvents.A2A_CONFIG_LOAD_STARTED,INFO,src/muxi/services/a2a/card_generator.py:65,Loading agent configuration from {config_path},src/muxi/services/a2a/card_generator.py,65
SystemEvents.A2A_CONFIG_LOAD_STARTED,INFO,src/muxi/services/a2a/card_generator.py:570,Found {len(config_files)} configuration files,src/muxi/services/a2a/card_generator.py,570
SystemEvents.A2A_CREDENTIALS_LOAD_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:265,Failed to load A2A service credentials,src/muxi/services/a2a/auth/outbound.py,265
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:145,Checking if A2A credentials need loading,src/muxi/services/a2a/auth/outbound.py,145
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:248,A2A service credentials loaded,src/muxi/services/a2a/auth/outbound.py,248
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:297,Loading single A2A credential,src/muxi/services/a2a/auth/outbound.py,297
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:318,Single A2A credential loaded successfully,src/muxi/services/a2a/auth/outbound.py,318
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:472,A2A service configuration processed successfully,src/muxi/services/a2a/auth/outbound.py,472
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:160,A2A credentials loaded successfully,src/muxi/services/a2a/auth/outbound.py,160
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:198,Starting A2A default credentials loading,src/muxi/services/a2a/auth/outbound.py,198
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:278,A2A default credentials loading completed,src/muxi/services/a2a/auth/outbound.py,278
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:508,A2A credentials added successfully,src/muxi/services/a2a/auth/outbound.py,508
SystemEvents.A2A_CREDENTIAL_REMOVED,INFO,src/muxi/services/a2a/auth/outbound.py:774,A2A credentials removed for agent,src/muxi/services/a2a/auth/outbound.py,774
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/formation/formation.py:2790,Successfully deregistered all agents from external registry,src/muxi/formation/formation.py,2790
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/services/a2a/discovery.py:317,A2A agent unregistration completed,src/muxi/services/a2a/discovery.py,317
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/services/a2a/discovery.py:718,A2A agent marked as unreachable due to timeout,src/muxi/services/a2a/discovery.py,718
SystemEvents.A2A_DEREGISTERED,WARNING,src/muxi/services/a2a/discovery.py:326,A2A agent unregistration completed - agent not found,src/muxi/services/a2a/discovery.py,326
SystemEvents.A2A_DEREGISTRATION_FAILED,WARNING,src/muxi/formation/overlord/a2a_coordinator.py:507,Failed to deregister agent '{agent_id}' from external registry,src/muxi/formation/overlord/a2a_coordinator.py,507
SystemEvents.A2A_DEREGISTRATION_STARTED,INFO,src/muxi/services/a2a/discovery.py:302,A2A agent unregistration started,src/muxi/services/a2a/discovery.py,302
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:452,A2A agent info query completed - agent not found,src/muxi/services/a2a/discovery.py,452
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:473,A2A agent info query completed successfully,src/muxi/services/a2a/discovery.py,473
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:531,A2A formation status query completed,src/muxi/services/a2a/discovery.py,531
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:730,A2A cleanup loop iteration completed,src/muxi/services/a2a/discovery.py,730
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:758,A2A registry loading skipped - no registry file configured,src/muxi/services/a2a/discovery.py,758
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:779,"A2A registry file not found, starting with empty registry",src/muxi/services/a2a/discovery.py,779
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:852,A2A registry saving skipped - no registry file configured,src/muxi/services/a2a/discovery.py,852
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/discovery.py:404,A2A agent discovery query completed,src/muxi/services/a2a/discovery.py,404
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/discovery.py:825,A2A registry loaded successfully,src/muxi/services/a2a/discovery.py,825
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:1107,Agent discovery completed from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,1107
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:1186,Agent discovery completed from all registries (SDK),src/muxi/services/a2a/registry_client.py,1186
SystemEvents.A2A_DISCOVERY_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:1038,Agent discovery failed (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1038
SystemEvents.A2A_DISCOVERY_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:1123,Agent discovery error from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,1123
SystemEvents.A2A_DISCOVERY_FAILED,WARNING,src/muxi/services/a2a/registry_client.py:1143,No registries configured for discovery (SDK),src/muxi/services/a2a/registry_client.py,1143
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:441,A2A agent info query started,src/muxi/services/a2a/discovery.py,441
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:499,A2A formation status query started,src/muxi/services/a2a/discovery.py,499
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:699,A2A cleanup loop iteration started,src/muxi/services/a2a/discovery.py,699
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:767,A2A registry loading started,src/muxi/services/a2a/discovery.py,767
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:861,A2A registry saving started,src/muxi/services/a2a/discovery.py,861
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/discovery.py:109,A2A Discovery Service started,src/muxi/services/a2a/discovery.py,109
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/discovery.py:360,A2A agent discovery query started,src/muxi/services/a2a/discovery.py,360
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/registry_client.py:1019,Starting agent discovery (SDK),src/muxi/services/a2a/registry_client.py,1019
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/registry_client.py:1156,Discovering agents from all {len(self.registries)} registries (SDK),src/muxi/services/a2a/registry_client.py,1156
SystemEvents.A2A_DISCOVERY_STOPPED,INFO,src/muxi/services/a2a/discovery.py:160,A2A Discovery Service stopping,src/muxi/services/a2a/discovery.py,160
SystemEvents.A2A_DISCOVERY_STOPPED,INFO,src/muxi/services/a2a/discovery.py:187,A2A Discovery Service stopped successfully,src/muxi/services/a2a/discovery.py,187
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:603,A2A agent health check completed successfully,src/muxi/services/a2a/discovery.py,603
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:673,A2A health check loop iteration completed,src/muxi/services/a2a/discovery.py,673
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:342,Registry health check {'passed' if is_healthy else 'failed'} (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,342
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:580,Health check completed for all registries (SDK),src/muxi/services/a2a/registry_client.py,580
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,MALFORMED,src/muxi/formation/overlord/overlord.py:1200,Registry health check complete: {healthy_count}/{len(health_status)} healthy,src/muxi/formation/overlord/overlord.py,1200
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,WARNING,src/muxi/services/a2a/discovery.py:620,A2A agent health check completed with non-200 status,src/muxi/services/a2a/discovery.py,620
SystemEvents.A2A_HEALTH_CHECK_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:357,Health check failed for registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,357
SystemEvents.A2A_HEALTH_CHECK_FAILED,WARNING,src/muxi/services/a2a/discovery.py:639,A2A agent health check failed,src/muxi/services/a2a/discovery.py,639
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:567,A2A agent health check started,src/muxi/services/a2a/discovery.py,567
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:657,A2A health check loop iteration started,src/muxi/services/a2a/discovery.py,657
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:293,Starting health check for registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,293
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:1222,Registry status requested (SDK),src/muxi/services/a2a/registry_client.py,1222
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:1297,Registry client stats requested (SDK),src/muxi/services/a2a/registry_client.py,1297
